"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cyyr1",3.55538528807605e-143,1.70412776291199,0.94,0.141,7.20463274775731e-139,"0","Cyyr1"
"Flt1",6.09560268501612e-140,1.85516779073891,0.982,0.174,1.23521292809167e-135,"0","Flt1"
"Ly6c1",1.45109613524376e-137,1.45345379382351,0.88,0.093,2.94050120845796e-133,"0","Ly6c1"
"Zfp366",1.36275410742669e-136,1.17975163155023,0.741,0.039,2.76148492328945e-132,"0","Zfp366"
"Vwa1",4.1895278630258e-132,1.29647163430773,0.781,0.08,8.48965926163549e-128,"0","Vwa1"
"Clec14a",2.92972378963746e-129,1.14755552703339,0.785,0.083,5.93679228732136e-125,"0","Clec14a"
"Ctla2a",1.70931326135074e-128,1.92297420624527,0.947,0.209,3.46375239280115e-124,"0","Ctla2a"
"Pcdh17",1.86072733247326e-128,1.52694967779124,0.924,0.175,3.77057786652382e-124,"0","Pcdh17"
"Fam167b",2.63056797151223e-128,1.33831642305557,0.785,0.066,5.33058293747239e-124,"0","Fam167b"
"Mndal",5.08020822248601e-128,1.20587402232157,0.751,0.07,1.02945339420457e-123,"0","Mndal"
"Igfbp7",1.40426900437973e-126,2.13230814648357,0.988,0.496,2.84561071047508e-122,"0","Igfbp7"
"Abcb1a",2.66322978654021e-126,1.1745479156334,0.822,0.093,5.39676883944508e-122,"0","Abcb1a"
"Mfng",2.69499874134458e-126,0.858940923662961,0.707,0.044,5.46114544946066e-122,"0","Mfng"
"Sox17",3.6940786713619e-124,1.07412999611831,0.656,0.028,7.48568101964775e-120,"0","Sox17"
"Lcp1",5.78231849242483e-123,0.865042857434974,0.663,0.033,1.17172901930497e-118,"0","Lcp1"
"Nrp1",2.94009291775417e-122,1.2815181152559,0.924,0.147,5.95780428853704e-118,"0","Nrp1"
"Mecom",2.45889287640583e-121,1.47642313093435,0.804,0.088,4.98270052474878e-117,"0","Mecom"
"Mef2c",1.24230270728414e-119,1.47503491280324,0.965,0.249,2.51740220604057e-115,"0","Mef2c"
"Ifi203",1.64335279818133e-118,0.896144977095006,0.677,0.048,3.33009011023465e-114,"0","Ifi203"
"Ebf1",2.96302029563539e-116,1.5544059400158,0.933,0.201,6.00426432707555e-112,"0","Ebf1"
"Gask1b",8.65410158233583e-116,0.910054140719602,0.723,0.074,1.75366714464453e-111,"0","Gask1b"
"Cdh5",6.46480412691976e-115,1.53508513303446,0.961,0.225,1.31002790827902e-110,"0","Cdh5"
"Nostrin",1.20733465837065e-114,0.995582856461915,0.707,0.059,2.44654295172228e-110,"0","Nostrin"
"Gimap1",1.67316543432746e-114,0.789354663124064,0.813,0.112,3.39050243612117e-110,"0","Gimap1"
"BC028528",2.16499177845094e-114,0.97653020217249,0.697,0.083,4.38713933985298e-110,"0","BC028528"
"Lrrc8c",1.47835674373457e-112,0.980759358940221,0.771,0.15,2.99574210550374e-108,"0","Lrrc8c"
"Fam171a1",2.05260161517139e-112,0.909833861868098,0.82,0.147,4.1593919129833e-108,"0","Fam171a1"
"Rasip1",6.16734150435088e-112,0.875921517122694,0.875,0.171,1.24975008244166e-107,"0","Rasip1"
"Efhd1",2.83490100613443e-111,0.884018223242366,0.614,0.031,5.74464339883081e-107,"0","Efhd1"
"Erg",3.93977380839343e-111,0.903012177114707,0.843,0.136,7.98355764532844e-107,"0","Erg"
"Dnm3",4.18596285826809e-111,1.32748922613151,0.882,0.184,8.48243513599446e-107,"0","Dnm3"
"Arhgap31",7.63448380687651e-111,1.45445861753224,0.963,0.302,1.54705179862546e-106,"0","Arhgap31"
"Srgn",1.13257102655803e-110,1.18061778119499,0.845,0.147,2.29504192821719e-106,"0","Srgn"
"Fxyd5",3.08536978964803e-110,1.03291571656117,0.792,0.126,6.25219334174276e-106,"0","Fxyd5"
"Mmrn2",4.21691323627266e-109,0.82804156612563,0.815,0.139,8.54515298198291e-105,"0","Mmrn2"
"Stk10",8.51112483014459e-109,0.851114378963296,0.711,0.103,1.7246943355805e-104,"0","Stk10"
"Eml1",2.05342218572281e-108,0.956810227926008,0.665,0.075,4.1610547171487e-104,"0","Eml1"
"Nova2",3.0845119825123e-108,0.936655246095097,0.748,0.098,6.25045508136293e-104,"0","Nova2"
"Abcc4",3.58513750504088e-108,0.672835329419589,0.714,0.081,7.26492264021485e-104,"0","Abcc4"
"Ramp2",4.64824135567055e-108,1.37790602872393,0.952,0.267,9.41919628313081e-104,"0","Ramp2"
"Emcn",2.90801346989843e-107,1.45793818907593,0.938,0.229,5.89279849540219e-103,"0","Emcn"
"Prkch",3.66067757248229e-107,1.3025458486608,0.921,0.258,7.41799703287811e-103,"0","Prkch"
"Fmnl3",1.04372234933846e-106,0.731195898867165,0.734,0.112,2.11499896869946e-102,"0","Fmnl3"
"Tmem88",1.9669165005063e-106,0.825130713193605,0.792,0.155,3.98575959662596e-102,"0","Tmem88"
"Hecw2",1.7902039714998e-105,0.828300348674698,0.658,0.064,3.6276693278472e-101,"0","Hecw2"
"Myct1",1.8386295007425e-105,0.958025464669275,0.841,0.148,3.72579882030459e-101,"0","Myct1"
"Rapgef4",2.11041504799071e-105,0.935338516692736,0.734,0.087,4.27654505324839e-101,"0","Rapgef4"
"Esam",3.93477626182615e-105,1.30860562566483,0.94,0.377,7.97343061696451e-101,"0","Esam"
"Adgre5",6.43808914200974e-105,1.1210720738741,0.716,0.114,1.30461438373685e-100,"0","Adgre5"
"Adgrl4",7.15247411300393e-105,1.02098497522511,0.811,0.135,1.44937735425912e-100,"0","Adgrl4"
"Eng",1.06557469814457e-104,1.29661186949506,0.952,0.234,2.15928056832016e-100,"0","Eng"
"Rbp1",1.09529232112479e-104,1.55227774845529,0.866,0.18,2.21950035952727e-100,"0","Rbp1"
"Entpd1",4.47528808665624e-104,0.966889638665433,0.637,0.052,9.0687237788002e-100,"0","Entpd1"
"Gimap5",5.21436386550041e-104,0.779716079324728,0.656,0.07,1.056638693705e-99,"0","Gimap5"
"Plpp3",9.44852059678308e-104,1.19198368162112,0.945,0.302,1.91464821373212e-99,"0","Plpp3"
"Fgd5",9.69109258214909e-104,0.69700516837483,0.845,0.15,1.96380300084669e-99,"0","Fgd5"
"Tek",1.35703646568366e-103,0.799515811652039,0.824,0.142,2.74989869406136e-99,"0","Tek"
"Cd34",1.62424167022327e-103,1.1255554967096,0.931,0.227,3.29136332054044e-99,"0","Cd34"
"Ttll7",1.9815693581596e-103,0.631800436930103,0.63,0.052,4.01545214737461e-99,"0","Ttll7"
"Pik3c2b",1.99662113831476e-103,0.510632596769861,0.61,0.043,4.04595307468103e-99,"0","Pik3c2b"
"Gimap4",5.86822455955167e-103,0.712567029438675,0.709,0.09,1.18913702474755e-98,"0","Gimap4"
"Cd38",1.0983083228069e-102,0.688572267442508,0.6,0.045,2.2256119853359e-98,"0","Cd38"
"Ly6a",2.07830903327958e-102,1.24883341712145,0.744,0.129,4.21148542503773e-98,"0","Ly6a"
"Icam2",3.21614371934532e-102,0.971938871319962,0.836,0.175,6.51719363288135e-98,"0","Icam2"
"Fli1",4.83918592019753e-102,1.15647607880166,0.97,0.249,9.80612634868828e-98,"0","Fli1"
"Vamp5",3.67927110075851e-101,1.10099405776562,0.875,0.283,7.45567495857705e-97,"0","Vamp5"
"4931406P16Rik",5.64783556822558e-101,1.1150584902742,0.915,0.319,1.14447739954523e-96,"0","4931406P16Rik"
"Shank3",7.18161631423763e-101,0.66621119165032,0.822,0.142,1.45528272991711e-96,"0","Shank3"
"Cd93",8.52906954746543e-101,0.839266742757732,0.921,0.205,1.72833065309839e-96,"0","Cd93"
"Tmem252",2.09050429621854e-100,1.01660699817034,0.51,0.012,4.23619790585725e-96,"0","Tmem252"
"Gsg1",2.12322983745831e-100,1.1132501509468,0.619,0.058,4.30251294262551e-96,"0","Gsg1"
"Itm2a",2.26981532833348e-100,1.42614578769152,0.801,0.217,4.59955378133497e-96,"0","Itm2a"
"Gimap6",3.46929939665637e-100,1.0704392068698,0.848,0.157,7.03018829738446e-96,"0","Gimap6"
"Arap3",1.13371155428997e-99,0.726226157555608,0.767,0.115,2.2973530936132e-95,"0","Arap3"
"Abcg2",1.15507071745425e-99,0.990008915517509,0.829,0.211,2.3406353018493e-95,"0","Abcg2"
"Dgkh",1.26728760209713e-99,0.806634977337839,0.794,0.169,2.56803159688961e-95,"0","Dgkh"
"Sparc",1.34951467984151e-99,1.41972598374101,0.993,0.645,2.73465654723084e-95,"0","Sparc"
"Cmtm8",3.30389779200082e-99,1.10217993806265,0.769,0.187,6.69501848571046e-95,"0","Cmtm8"
"Sox7",1.55575164686727e-98,0.849710203864738,0.64,0.08,3.15257513721183e-94,"0","Sox7"
"Col4a2",2.67081288035116e-98,1.3269871419659,0.958,0.41,5.41213522074359e-94,"0","Col4a2"
"Ppic",3.85974570048414e-98,1.02777156601538,0.799,0.229,7.82138868746105e-94,"0","Ppic"
"Tm4sf1",6.3216936642004e-98,1.43313028655777,0.938,0.319,1.28102800411357e-93,"0","Tm4sf1"
"Ecscr",2.55096577900399e-97,0.816941096906749,0.891,0.162,5.16927705457369e-93,"0","Ecscr"
"Adamts9",2.64647545231127e-97,1.2998074843479,0.926,0.315,5.36281785656357e-93,"0","Adamts9"
"Apbb2",3.62248080841234e-97,1.28855774060293,0.97,0.413,7.34059511016677e-93,"0","Apbb2"
"Ptprm",4.54377089393326e-97,1.21539259429282,0.97,0.342,9.20749733946636e-93,"0","Ptprm"
"Grrp1",5.14410633318651e-97,0.745963902619497,0.681,0.09,1.04240170735691e-92,"0","Grrp1"
"Rasgrp3",1.80535003387313e-96,0.861806737626105,0.783,0.131,3.65836130864052e-92,"0","Rasgrp3"
"Nos3",2.70462145079192e-96,0.6485022953697,0.725,0.109,5.48064490788474e-92,"0","Nos3"
"Prex2",4.22097064362071e-96,1.01866561708502,0.813,0.157,8.55337491223301e-92,"0","Prex2"
"Rundc3b",4.43140023423896e-96,0.710437233347899,0.561,0.042,8.97978943466183e-92,"0","Rundc3b"
"Pde8a",2.07695243576001e-95,0.889784185234739,0.781,0.166,4.20873641582408e-91,"0","Pde8a"
"Insr",2.2245194838702e-95,1.3390581330979,0.91,0.336,4.50776628211457e-91,"0","Insr"
"Mcam",2.28931058839947e-95,0.6079739982226,0.614,0.069,4.63905897633268e-91,"0","Mcam"
"Nxpe2",4.55744529032289e-95,0.820929155269561,0.635,0.075,9.2352071363103e-91,"0","Nxpe2"
"Slc3a2",4.83667850110691e-95,1.09148720027413,0.861,0.308,9.80104531464304e-91,"0","Slc3a2"
"Plpp1",7.212696292509e-95,1.46652818894637,0.882,0.304,1.46158077671402e-90,"0","Plpp1"
"Itga2",1.00499456776935e-94,0.936619880771665,0.584,0.065,2.0365209921278e-90,"0","Itga2"
"Dach1",1.12781791441556e-94,0.784670156304189,0.661,0.081,2.2854102217717e-90,"0","Dach1"
"Ushbp1",2.31168133721324e-94,0.63704957535449,0.776,0.133,4.6843910617289e-90,"0","Ushbp1"
"Akt3",3.20097009307411e-94,0.880256167257826,0.811,0.243,6.48644579660538e-90,"0","Akt3"
"Kitl",7.10473649733741e-94,1.27233851542208,0.898,0.325,1.43970380382045e-89,"0","Kitl"
"Elk3",9.43044026629742e-94,0.920776692187783,0.903,0.207,1.91098441556251e-89,"0","Elk3"
"Slc9a3r2",1.64121117404937e-93,1.18752461768725,0.898,0.309,3.32575032309365e-89,"0","Slc9a3r2"
"Rapgef3",2.25212650385812e-93,0.56952775379268,0.637,0.081,4.56370914741808e-89,"0","Rapgef3"
"Nav1",3.40462568293085e-93,0.830939251284495,0.811,0.189,6.89913348389107e-89,"0","Nav1"
"Chn2",5.24231376909864e-93,0.718004568521888,0.663,0.086,1.06230246217015e-88,"0","Chn2"
"Ehd4",5.49149779236139e-93,1.19188555817877,0.947,0.367,1.11279711264411e-88,"0","Ehd4"
"Ets1",7.05834027902915e-93,1.02486024020254,0.901,0.274,1.43030207414247e-88,"0","Ets1"
"S100a13",8.05078214945901e-93,1.02719476991192,0.875,0.306,1.63141049476637e-88,"0","S100a13"
"AU021092",1.35483698198707e-92,0.991498273772318,0.561,0.049,2.74544166029859e-88,"0","AU021092"
"Slco2a1",1.42002177125059e-92,1.13057533513084,0.827,0.175,2.8775321172622e-88,"0","Slco2a1"
"Cd300lg",1.49806332530731e-92,0.999131653415978,0.547,0.039,3.03567552240274e-88,"0","Cd300lg"
"Phlda3",1.67151613827411e-92,0.941616152955164,0.644,0.092,3.38716030259865e-88,"0","Phlda3"
"Piezo2",6.25816598576265e-92,1.28518560671402,0.857,0.247,1.26815475535494e-87,"0","Piezo2"
"Tpst2",6.43754869396518e-92,0.631266545493074,0.843,0.237,1.3045048673451e-87,"0","Tpst2"
"Exoc3l2",1.84124712862586e-91,0.810710882379384,0.677,0.126,3.73110318144744e-87,"0","Exoc3l2"
"Dysf",2.74284855748625e-91,0.725355727912747,0.718,0.112,5.55810831689014e-87,"0","Dysf"
"Clic4",4.26240602757954e-91,1.22465410164716,0.947,0.407,8.63733957428717e-87,"0","Clic4"
"Wipf1",4.61696118710728e-91,0.747448533489297,0.721,0.139,9.35581014955419e-87,"0","Wipf1"
"Art3",5.06640213796529e-91,0.741791819961243,0.584,0.063,1.02665572923729e-86,"0","Art3"
"Calcrl",8.54429483374819e-91,0.649595585112784,0.769,0.126,1.73141590511073e-86,"0","Calcrl"
"Klf7",1.35387477759148e-90,0.954601828335299,0.887,0.331,2.74349184931138e-86,"0","Klf7"
"Plxnd1",2.45857189484708e-90,0.596685107422622,0.908,0.216,4.98205008771812e-86,"0","Plxnd1"
"Jcad",2.59677682085934e-90,0.746467491679008,0.737,0.182,5.26210854978937e-86,"0","Jcad"
"Smad7",5.16583427899785e-90,0.953787690417636,0.686,0.146,1.04680465829612e-85,"0","Smad7"
"Palmd",7.42411762297692e-90,0.786464523566519,0.723,0.162,1.50442319512004e-85,"0","Palmd"
"St6galnac3",1.05955709306525e-89,0.818065209819422,0.908,0.271,2.14708649338742e-85,"0","St6galnac3"
"Nid1",1.56640459685068e-89,0.638180571987257,0.725,0.136,3.17416227505822e-85,"0","Nid1"
"Ldb2",2.42691041758092e-89,1.09512782277471,0.926,0.228,4.91789127018598e-85,"0","Ldb2"
"Ier5l",7.21659903666781e-89,0.971517754857599,0.774,0.204,1.46237162879036e-84,"0","Ier5l"
"Plekhg1",1.2207673248168e-88,1.1052805261148,0.938,0.353,2.47376290700877e-84,"0","Plekhg1"
"Tcf4",2.08513990014069e-88,1.20964445413657,0.993,0.59,4.2253274936451e-84,"0","Tcf4"
"Adamts1",2.56778832436913e-88,1.31962992988672,0.771,0.193,5.2033662605016e-84,"0","Adamts1"
"Ptprb",4.71316120638211e-88,1.04498316929348,0.949,0.249,9.55074986861271e-84,"0","Ptprb"
"Ankrd33b",6.64913327620111e-88,0.60142607929921,0.469,0.016,1.34738036708939e-83,"0","Ankrd33b"
"Arhgef15",9.36667978155589e-88,0.404369647959836,0.605,0.075,1.89806399093449e-83,"0","Arhgef15"
"Bcl6b",1.51903566363835e-87,0.545157713950449,0.667,0.102,3.07817386879676e-83,"0","Bcl6b"
"Gm13889",1.96030292679886e-87,0.722935036027911,0.561,0.052,3.97235785086521e-83,"0","Gm13889"
"Slc7a5",2.04236341428497e-87,1.04320108419598,0.808,0.243,4.13864522270706e-83,"0","Slc7a5"
"Adam15",3.03598550089442e-87,0.562319380891471,0.723,0.158,6.15212101901246e-83,"0","Adam15"
"Pitpnm2",3.29324799274011e-87,0.461614499213127,0.76,0.195,6.67343773248855e-83,"0","Pitpnm2"
"Tcim",4.61924091135827e-87,1.12153880596725,0.776,0.237,9.3604297827764e-83,"0","Tcim"
"Sp100",4.82840993198644e-87,0.57458851532783,0.704,0.15,9.78428988617733e-83,"0","Sp100"
"Prickle2",6.56632732235778e-87,0.792395171465057,0.704,0.145,1.33060056860258e-82,"0","Prickle2"
"Pik3r6",6.8785173737402e-87,0.602146173042526,0.522,0.04,1.39386276061471e-82,"0","Pik3r6"
"Ccdc85b",9.00006259139394e-87,1.03319067517166,0.898,0.372,1.82377268352007e-82,"0","Ccdc85b"
"Mcf2l",9.63488600379948e-87,0.520313313240933,0.568,0.059,1.95241329980993e-82,"0","Mcf2l"
"Ostf1",1.11907220794213e-86,0.839982562751345,0.836,0.264,2.26768792217394e-82,"0","Ostf1"
"Adgrl2",1.28307796161534e-86,0.766612451498301,0.848,0.287,2.60002918141733e-82,"0","Adgrl2"
"Pdgfb",1.55475686737121e-86,0.6648569389019,0.684,0.135,3.15055931604102e-82,"0","Pdgfb"
"Col4a1",2.20754368421538e-86,1.02077202289503,0.961,0.434,4.47336652169404e-82,"0","Col4a1"
"C130074G19Rik",7.78122476308038e-86,0.419787962234586,0.788,0.182,1.57678738599061e-81,"0","C130074G19Rik"
"St8sia4",1.24951802208547e-85,0.514765445722091,0.49,0.026,2.53202331995401e-81,"0","St8sia4"
"Ppp1r16b",1.58209764889399e-85,0.485474646582272,0.709,0.119,3.20596267571879e-81,"0","Ppp1r16b"
"Sema7a",2.26306702734938e-85,0.602146806292747,0.727,0.185,4.58587902422078e-81,"0","Sema7a"
"Rnf144a",2.39703300631407e-85,0.592389205113745,0.651,0.118,4.85734768399482e-81,"0","Rnf144a"
"Tie1",2.90061619353952e-85,0.594829642738121,0.781,0.141,5.87780865458848e-81,"0","Tie1"
"Exoc3l",4.26410161863886e-85,0.472407797684382,0.554,0.064,8.6407755200098e-81,"0","Exoc3l"
"Afap1l1",6.80886632956928e-85,0.580752134813723,0.758,0.139,1.37974867302392e-80,"0","Afap1l1"
"Eogt",1.61133565260248e-84,0.500286516185809,0.614,0.092,3.26521056643366e-80,"0","Eogt"
"Pecam1",1.7217903577424e-84,1.12461383109775,0.972,0.39,3.48903598092919e-80,"0","Pecam1"
"Cdk17",2.05443730221982e-84,0.690722447989173,0.811,0.228,4.16311174921824e-80,"0","Cdk17"
"Flnb",2.70315287261837e-84,0.645548978812531,0.841,0.269,5.47766898107386e-80,"0","Flnb"
"Klhl6",3.46995399498019e-84,0.498026547497412,0.436,0.01,7.03151477542785e-80,"0","Klhl6"
"Rhoj",4.57384281162699e-84,0.657296931329461,0.878,0.232,9.26843507348093e-80,"0","Rhoj"
"Tagln2",7.08099838026649e-84,1.12517363960994,0.868,0.352,1.4348935117772e-79,"0","Tagln2"
"Sema6a",8.3027125367981e-84,0.926473299075107,0.889,0.239,1.68246166845677e-79,"0","Sema6a"
"Mfge8",8.81136381192459e-84,0.84582397955639,0.852,0.326,1.7855347628484e-79,"0","Mfge8"
"Klf12",1.15509469261614e-83,0.860151965444247,0.864,0.329,2.34068388511735e-79,"0","Klf12"
"Thrsp",1.703380130202e-83,0.835997929757125,0.494,0.036,3.45172949584133e-79,"0","Thrsp"
"Rai14",3.22129278793704e-83,0.730883273310273,0.82,0.271,6.52762770547562e-79,"0","Rai14"
"Nxpe4",5.09363654008672e-83,0.673376201126582,0.633,0.096,1.03217450848317e-78,"0","Nxpe4"
"Crispld1",5.1853565546862e-83,0.638849361563806,0.499,0.029,1.05076065224161e-78,"0","Crispld1"
"Msn",5.90816819943524e-83,0.956155995394669,0.938,0.379,1.19723120393356e-78,"0","Msn"
"Dchs1",6.24069679824948e-83,0.424294303498125,0.57,0.067,1.26461479919727e-78,"0","Dchs1"
"Zmiz1",7.99523114315244e-83,0.753863073173688,0.889,0.331,1.62015363884841e-78,"0","Zmiz1"
"Emp1",9.30895636866453e-83,0.779694330218586,0.732,0.152,1.88636691854618e-78,"0","Emp1"
"Rapgef5",1.17039734794267e-82,0.836834928542956,0.928,0.222,2.37169318587102e-78,"0","Rapgef5"
"H2-Q7",1.25828730412127e-82,0.636923871718556,0.751,0.172,2.54979339307133e-78,"0","H2-Q7"
"Trim47",2.2437561857665e-82,0.506313778495731,0.58,0.079,4.54674753483723e-78,"0","Trim47"
"Olfml2a",2.42833263401384e-82,0.53999367659965,0.612,0.088,4.92077324956565e-78,"0","Olfml2a"
"Gnb4",4.82479642496478e-82,0.646643129508833,0.674,0.161,9.77696747554864e-78,"0","Gnb4"
"Ptp4a3",5.63346411337789e-82,0.89861322880349,0.739,0.171,1.1415651679349e-77,"0","Ptp4a3"
"Adcy4",9.02483001641835e-82,0.302489477044899,0.584,0.071,1.82879155452702e-77,"0","Adcy4"
"Map2",9.63864537646406e-82,0.654235402358397,0.513,0.044,1.95317509908668e-77,"0","Map2"
"Robo4",1.06078832616945e-81,0.441081180093734,0.679,0.123,2.14958146414976e-77,"0","Robo4"
"S1pr1",1.29612023389599e-81,0.607056607340813,0.741,0.139,2.62645804196684e-77,"0","S1pr1"
"Sorbs1",1.72858839410112e-81,0.505689935629107,0.755,0.204,3.5028115218065e-77,"0","Sorbs1"
"Esrrg",2.06143529358444e-81,0.690201254962695,0.448,0.018,4.1772924789195e-77,"0","Esrrg"
"Slfn5",2.24851536608127e-81,1.03605263306229,0.725,0.207,4.55639153782708e-77,"0","Slfn5"
"Stox2",2.86471320409009e-81,1.02149437506454,0.915,0.32,5.80505483676816e-77,"0","Stox2"
"Abi3",2.94455783468723e-81,0.518829011327979,0.575,0.074,5.96685199621021e-77,"0","Abi3"
"Pde2a",3.09386980445236e-81,0.471581887445667,0.711,0.128,6.26941777174226e-77,"0","Pde2a"
"Zeb1",7.18855019884339e-81,0.994524222548978,0.901,0.369,1.45668781229363e-76,"0","Zeb1"
"Fam13c",1.00170854424698e-80,0.600122958623781,0.485,0.036,2.02986219406209e-76,"0","Fam13c"
"Plk2",1.01064719008783e-80,0.663873245024911,0.827,0.205,2.04797546599398e-76,"0","Plk2"
"Epas1",2.65098154277927e-80,0.898208696943881,0.938,0.33,5.37194899828792e-76,"0","Epas1"
"Tmod3",3.16102386437752e-80,0.739194743334481,0.827,0.306,6.4054987587746e-76,"0","Tmod3"
"Atp2b4",3.33129743759253e-80,0.609677842893964,0.778,0.2,6.7505411275375e-76,"0","Atp2b4"
"Fat4",6.39891096066536e-80,0.468493793614004,0.48,0.036,1.29667531706923e-75,"0","Fat4"
"Rapgef1",1.61040394476684e-79,0.688876444277916,0.783,0.265,3.26332255367552e-75,"0","Rapgef1"
"Psmb8",2.9825177326029e-79,0.854151821170698,0.776,0.264,6.04377393334652e-75,"0","Psmb8"
"Prkg1",3.27855160681708e-79,1.16287163692925,0.771,0.166,6.64365697605412e-75,"0","Prkg1"
"Clec1a",3.34766713661056e-79,0.663346952243807,0.6,0.091,6.78371268562764e-75,"0","Clec1a"
"Heg1",4.94514600911116e-79,0.818184601428204,0.861,0.328,1.00208438728629e-74,"0","Heg1"
"Sparcl1",5.13257931168733e-79,0.918817230365365,0.679,0.121,1.04006587172032e-74,"0","Sparcl1"
"Arl15",6.09756489008943e-79,1.11944915399689,0.919,0.405,1.23561054932772e-74,"0","Arl15"
"Rin3",6.60255542307597e-79,0.584985904328308,0.614,0.106,1.33794183093211e-74,"0","Rin3"
"Vash1",7.71162115319981e-79,0.512851024620511,0.43,0.016,1.56268291048441e-74,"0","Vash1"
"Spata13",7.76004217922643e-79,0.605276351470941,0.695,0.174,1.57249494719844e-74,"0","Spata13"
"Egfl7",9.89755148163366e-79,1.22678455372072,0.956,0.312,2.00563983223825e-74,"0","Egfl7"
"Gm11476",1.12094483546018e-78,0.766649975365325,0.494,0.044,2.27148261457652e-74,"0","Gm11476"
"Ica1",1.61554419544621e-78,0.538319436863451,0.753,0.205,3.2737387576522e-74,"0","Ica1"
"Jam2",1.82578961876398e-78,0.682869202160772,0.545,0.065,3.69978008346333e-74,"0","Jam2"
"Nrros",1.99621011443437e-78,0.448562523719763,0.473,0.034,4.04512017588981e-74,"0","Nrros"
"Hspg2",3.2196131088254e-78,0.856330867417783,0.891,0.391,6.52422400372379e-74,"0","Hspg2"
"Oaz2",4.56415768021063e-78,0.855299821236253,0.843,0.324,9.24880912317881e-74,"0","Oaz2"
"Clec2d",5.24327602686328e-78,0.90697489767191,0.744,0.206,1.06249745408357e-73,"0","Clec2d"
"Lrrfip1",5.52595613350334e-78,0.703258961241862,0.813,0.287,1.11977975089312e-73,"0","Lrrfip1"
"Arl6ip5",6.78808603819352e-78,0.773135142474349,0.827,0.324,1.37553775477953e-73,"0","Arl6ip5"
"Pitpnc1",9.41116200106786e-78,0.975884329110471,0.88,0.361,1.90707786789639e-73,"0","Pitpnc1"
"Dll4",9.59284309224938e-78,0.635705275492634,0.621,0.106,1.94389372421341e-73,"0","Dll4"
"Grb10",1.25067619266854e-77,0.72579565380654,0.723,0.21,2.53437023682353e-73,"0","Grb10"
"Alox12",1.30596760433537e-77,0.773273401338125,0.469,0.034,2.64641275342519e-73,"0","Alox12"
"Aplnr",2.45809457966318e-77,0.460991424999547,0.517,0.044,4.98108285622946e-73,"0","Aplnr"
"Cdc14a",3.07034744190722e-77,0.769164133894736,0.707,0.195,6.22175205628078e-73,"0","Cdc14a"
"Tal1",4.81132128127172e-77,0.529468963223934,0.63,0.096,9.74966144436901e-73,"0","Tal1"
"Gm35533",5.60245098998565e-77,1.61663812804542,0.711,0.202,1.13528066861069e-72,"0","Gm35533"
"Gngt2",5.6472342208228e-77,0.611734884923152,0.707,0.129,1.14435554250753e-72,"0","Gngt2"
"Myo10",6.43943333393224e-77,0.503194220827536,0.723,0.2,1.30488677078803e-72,"0","Myo10"
"Ppp1r13b",7.44899394437404e-77,0.725961418205379,0.845,0.32,1.50946413288795e-72,"0","Ppp1r13b"
"Itpkb",1.08191405968555e-76,0.872836953803257,0.815,0.292,2.19239065054681e-72,"0","Itpkb"
"Col18a1",1.51584166227274e-76,1.00779605536739,0.741,0.195,3.07170154442949e-72,"0","Col18a1"
"Zswim6",2.48318002527028e-76,0.827286775985871,0.859,0.294,5.0319160032077e-72,"0","Zswim6"
"Gm32688",3.22644160916878e-76,0.689319606512487,0.42,0.018,6.53806127681962e-72,"0","Gm32688"
"Crip2",3.42288429527321e-76,1.02741949191483,0.917,0.421,6.93613273594164e-72,"0","Crip2"
"Slc23a2",3.8519611944367e-76,0.691281787142381,0.702,0.2,7.80561416440653e-72,"0","Slc23a2"
"Smagp",3.95108867709588e-76,0.817796960255628,0.778,0.264,8.00648609526709e-72,"0","Smagp"
"Ldlrad4",4.82670193819002e-76,0.776443927723174,0.878,0.364,9.78082880754825e-72,"0","Ldlrad4"
"Sec14l1",5.01418310036923e-76,0.431563531218589,0.702,0.193,1.01607406345882e-71,"0","Sec14l1"
"Pcp4l1",5.93085594741102e-76,1.05274708898001,0.852,0.341,1.20182864918337e-71,"0","Pcp4l1"
"Rasal2",6.80866876931262e-76,0.668789641542966,0.79,0.263,1.37970863941351e-71,"0","Rasal2"
"Lyn",6.8248681502005e-76,0.499889661836725,0.79,0.178,1.38299128195663e-71,"0","Lyn"
"Lims2",7.75717387613092e-76,0.549685685914353,0.485,0.043,1.57191371425917e-71,"0","Lims2"
"Id3",9.55188692504308e-76,1.47100872993341,0.882,0.418,1.93559436649073e-71,"0","Id3"
"Rapgef2",1.0393086376423e-75,0.789450877412746,0.841,0.328,2.10605502331835e-71,"0","Rapgef2"
"Trim25",3.06376489015033e-75,0.76055927278549,0.686,0.195,6.20841317340063e-71,"0","Trim25"
"Elmo1",8.65352980966714e-75,0.718262428950992,0.905,0.313,1.75355128063095e-70,"0","Elmo1"
"Notch4",1.23974276420164e-74,0.45840252077031,0.471,0.043,2.51221473737821e-70,"0","Notch4"
"Tspan12",3.94061827942125e-74,0.526461462364722,0.538,0.072,7.98526888141923e-70,"0","Tspan12"
"Myo1e",4.41145287436379e-74,0.629785080397946,0.829,0.293,8.93936810461078e-70,"0","Myo1e"
"Hlx",5.2396108166137e-74,0.454822270888612,0.397,0.011,1.0617547358786e-69,"0","Hlx"
"Fyn",5.54504419031334e-74,0.729620047581634,0.894,0.389,1.12364775472509e-69,"0","Fyn"
