"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Inhba",3.26689696358219e-178,2.31304253675959,0.768,0.405,6.62004000700294e-174,"0","Inhba"
"Ext1",1.86900723128464e-113,1.52898468921825,0.903,0.825,3.7873562534752e-109,"0","Ext1"
"Prkar2b",1.16399258285121e-105,1.41908595526279,0.832,0.767,2.35871456988968e-101,"0","Prkar2b"
"Inha",1.12097994829004e-102,1.056960198733,0.928,0.881,2.27155376721493e-98,"0","Inha"
"Gja1",1.29758262168202e-84,0.998255252676493,0.841,0.777,2.62942142457644e-80,"0","Gja1"
"Inhbb",1.9920717406191e-73,1.20438753018519,0.628,0.371,4.03673417519054e-69,"0","Inhbb"
"Gramd1b",1.03574857416426e-65,1.24093295397511,0.78,0.683,2.09884091068645e-61,"0","Gramd1b"
"Fndc3b",1.03300285325769e-60,0.920215803625857,0.856,0.816,2.09327698184138e-56,"0","Fndc3b"
"Hsd3b1",3.84027235576729e-59,1.0231759646728,0.695,0.548,7.78192790172683e-55,"0","Hsd3b1"
"Mctp1",1.19195681636527e-58,0.852402097444246,0.883,0.75,2.41538129268258e-54,"0","Mctp1"
"Fst",2.13492464006296e-58,1.11988599308733,0.727,0.604,4.32621129062359e-54,"0","Fst"
"Dock4",3.55362727645711e-50,1.04933389593266,0.867,0.75,7.20107031301269e-46,"0","Dock4"
"St3gal4",1.07585898192968e-46,0.898865500370002,0.758,0.709,2.1801206409823e-42,"0","St3gal4"
"Hsd17b1",4.91990573301215e-46,1.00064484385222,0.643,0.566,9.96969697737581e-42,"0","Hsd17b1"
"Kirrel3",4.47609540026866e-44,1.59336518200266,0.491,0.348,9.07035971910442e-40,"0","Kirrel3"
"Aff2",2.76450741618283e-43,1.03500671559631,0.806,0.776,5.60199782815288e-39,"0","Aff2"
"Gab2",1.73678500653361e-42,0.954310447187211,0.791,0.757,3.5194211372397e-38,"0","Gab2"
"Hcn1",1.46370571907996e-39,1.23995839086373,0.346,0.178,2.96605326914362e-35,"0","Hcn1"
"Foxo1",3.55505235405123e-39,0.671026275809918,0.878,0.768,7.2039580902494e-35,"0","Foxo1"
"Robo2",5.80908294941656e-39,1.32261969546026,0.49,0.337,1.17715256886977e-34,"0","Robo2"
"Jak1",7.07066198696113e-39,0.646517351428369,0.791,0.781,1.4327989450378e-34,"0","Jak1"
"Cyb5a",7.57002502842787e-37,0.648395514733757,0.8,0.804,1.53398987176062e-32,"0","Cyb5a"
"Htra1",1.88439891587116e-34,0.700628720938571,0.753,0.734,3.81854596312132e-30,"0","Htra1"
"Tox2",2.85397561276871e-34,1.01027250806508,0.632,0.565,5.78329618171451e-30,"0","Tox2"
"Nap1l5",1.95541751286998e-32,0.872863736341007,0.551,0.412,3.96245804807973e-28,"0","Nap1l5"
"Cyp19a1",3.57909440196204e-30,0.934950026838815,0.321,0.184,7.25267689613587e-26,"0","Cyp19a1"
"Fshr",2.89363575219732e-29,1.02298928955954,0.604,0.521,5.86366348825265e-25,"0","Fshr"
"Robo1",8.11627699474408e-29,1.16287955545778,0.584,0.535,1.64468237021494e-24,"0","Robo1"
"Serpine2",1.07082660650239e-28,0.511108716180056,0.855,0.813,2.16992303541643e-24,"0","Serpine2"
"Chst8",4.76336491426595e-27,0.808592330634826,0.648,0.596,9.65248266226852e-23,"0","Chst8"
"Slc26a7",6.77683784986336e-26,0.813359429465691,0.526,0.454,1.37325842189631e-21,"0","Slc26a7"
"Greb1l",6.97228910291928e-26,0.723984148707564,0.8,0.78,1.41286466381556e-21,"0","Greb1l"
"Greb1",1.13370256568812e-25,0.576087936945977,0.773,0.774,2.29733487911042e-21,"0","Greb1"
"Elovl6",5.17050503725452e-24,0.951546359561346,0.52,0.474,1.04775114074926e-19,"0","Elovl6"
"Mgarp",2.38193655415082e-23,0.587981601875034,0.476,0.387,4.82675623333122e-19,"0","Mgarp"
"Frmd5",9.45818210043521e-23,0.702593319047602,0.684,0.665,1.91660602083219e-18,"0","Frmd5"
"Map3k5",5.86006201452046e-22,0.712365609900702,0.67,0.682,1.18748296662243e-17,"0","Map3k5"
"Bmpr2",2.10541642522212e-21,0.449257252691444,0.799,0.778,4.26641584407011e-17,"0","Bmpr2"
"Tmtc2",4.93876438392515e-21,0.664198692348708,0.83,0.779,1.00079121475859e-16,"0","Tmtc2"
"Fbln1",4.63899198709054e-20,0.732052569594983,0.574,0.553,9.40045336264028e-16,"0","Fbln1"
"Hspa5",6.91948101608364e-20,0.580267849983438,0.83,0.855,1.40216363309919e-15,"0","Hspa5"
"Cmss1",8.25384980673318e-19,0.517157416832573,0.871,0.86,1.67256012483641e-14,"0","Cmss1"
"Prlr",2.16580979958514e-18,0.517151231360761,0.442,0.365,4.38879697787933e-14,"0","Prlr"
"Calm1",5.36872839698635e-18,0.531714650190998,0.741,0.791,1.08791912236531e-13,"0","Calm1"
"Msi2",6.792621251942e-17,0.489316675425235,0.841,0.842,1.37645677049353e-12,"0","Msi2"
"Meg3",6.94232643259461e-17,0.685458896238703,0.589,0.565,1.40679302830097e-12,"0","Meg3"
"Csmd1",8.99694086835617e-17,0.428775576626681,0.811,0.671,1.82314009756369e-12,"0","Csmd1"
"Efna5",1.58614157405936e-16,1.07066743578786,0.562,0.537,3.21415728567389e-12,"0","Efna5"
"Gabrb2",1.59578706563456e-16,0.323121011476517,0.159,0.077,3.23370290980187e-12,"0","Gabrb2"
"Bmpr1b",3.0489405457637e-15,0.411798912542467,0.908,0.837,6.17837312193557e-11,"0","Bmpr1b"
"Car14",2.20312536548799e-14,0.72286438511225,0.526,0.502,4.46441324062486e-10,"0","Car14"
"Nckap5",3.21637625696557e-14,0.559628116367727,0.206,0.126,6.51766484711503e-10,"0","Nckap5"
"Rtl4",2.04940242686351e-13,0.958178501553033,0.292,0.214,4.15290907779621e-09,"0","Rtl4"
"Nr5a2",2.23396917941301e-13,0.4932653488059,0.779,0.796,4.52691514516253e-09,"0","Nr5a2"
"Trappc9",3.55851139063217e-13,0.754213150554774,0.629,0.64,7.21096748197704e-09,"0","Trappc9"
"Trib2",5.28004810903381e-13,0.696449534684024,0.491,0.49,1.06994894881461e-08,"0","Trib2"
"Nppc",7.60991845209499e-13,0.710462033605623,0.353,0.3,1.54207387513253e-08,"0","Nppc"
"Plxnc1",2.26488061931736e-12,0.666334805380542,0.594,0.612,4.58955408698469e-08,"0","Plxnc1"
"Mro",6.07512769362173e-12,0.755990345484916,0.372,0.333,1.23106387583551e-07,"0","Mro"
"Fam13a",1.0124436121089e-11,0.550391224636998,0.646,0.642,2.05161573557747e-07,"0","Fam13a"
"Hsp90b1",1.9608472522006e-11,0.360766282409501,0.817,0.846,3.9734608718593e-07,"0","Hsp90b1"
"Masp1",2.62977323423544e-11,0.618856982243596,0.362,0.318,5.32897248185469e-07,"0","Masp1"
"Slc9a1",2.8246650984235e-11,0.275442951878789,0.285,0.449,5.72390135544538e-07,"0","Slc9a1"
"Dedd2",3.6977052524525e-11,0.263964309905968,0.22,0.369,7.49302992356975e-07,"0","Dedd2"
"Fat1",7.42045295250379e-11,0.70331172991626,0.511,0.54,1.50368058629537e-06,"0","Fat1"
"Tanc1",1.3104582188729e-10,0.612768158493192,0.78,0.789,2.65551253472405e-06,"0","Tanc1"
"Rrbp1",1.35697118588503e-10,0.407354330422405,0.707,0.733,2.74976641107743e-06,"0","Rrbp1"
"Camk1d",1.41972693490822e-10,0.442377771656989,0.796,0.811,2.87693466089802e-06,"0","Camk1d"
"Crim1",1.68478417855195e-10,0.546966212249121,0.744,0.729,3.41404665941767e-06,"0","Crim1"
"Rcn3",1.72274423545e-10,0.457396003299354,0.522,0.54,3.49096891871588e-06,"0","Rcn3"
"Arhgef28",8.06720911230059e-10,0.489799705360653,0.787,0.773,1.63473925451659e-05,"0","Arhgef28"
"AY036118",1.92573358972599e-09,0.346750037119448,0.566,0.496,3.90230654622075e-05,"0","AY036118"
"Gsta4",2.96919976983554e-09,0.671865155905052,0.427,0.414,6.01678641359475e-05,"0","Gsta4"
"Sik3",3.40379151312529e-09,0.414883795220165,0.832,0.797,6.8974431221971e-05,"0","Sik3"
"Ube2h",3.41286833357407e-09,0.46573967851628,0.737,0.764,6.9158363911545e-05,"0","Ube2h"
"Trerf1",7.41687858999346e-09,0.674701280646004,0.524,0.535,0.000150295627747627,"0","Trerf1"
"Mpped2",1.1062921187294e-08,0.616160329947369,0.592,0.601,0.000224179034939326,"0","Mpped2"
"Ppp1r12b",1.48259466879782e-08,0.258589494280458,0.374,0.532,0.000300432983685189,"0","Ppp1r12b"
"Rai1",1.79320385788847e-08,0.25710397097142,0.349,0.519,0.00036337482976252,"0","Rai1"
"Ctsl",1.94013400431962e-08,0.455728471618653,0.84,0.853,0.000393148754635327,"0","Ctsl"
"Chst11",2.13303718358985e-08,0.505283631690761,0.613,0.607,0.000432238654882647,"0","Chst11"
"Elmsan1",3.83406923725301e-08,0.268444217964788,0.288,0.428,0.00077693579023695,"0","Elmsan1"
"Csrp2",5.15106535864798e-08,0.674265956315601,0.588,0.61,0.00104381188427643,"0","Csrp2"
"Banp",6.62570140185968e-08,0.311557288373414,0.385,0.55,0.00134263213207285,"0","Banp"
"Zeb2",1.51485208288298e-07,0.591828358325374,0.616,0.655,0.00306969626075407,"0","Zeb2"
"Gm43813",3.34336435152594e-07,0.264227636220058,0.274,0.412,0.00677499352193216,"0","Gm43813"
"Larp1b",3.50462763206765e-07,0.269558877082478,0.343,0.498,0.00710177743362189,"0","Larp1b"
"Mbnl2",7.02832242332063e-07,0.29917339688784,0.794,0.795,0.0142421925586169,"0","Mbnl2"
"Pde10a",8.47258766060328e-07,0.288241431007944,0.188,0.282,0.0171688516354465,"0","Pde10a"
"Mgrn1",9.36560835423379e-07,0.26399974229036,0.36,0.509,0.0189784687690193,"0","Mgrn1"
"Gm41496",9.97142754609033e-07,0.294425410036354,0.174,0.269,0.0202061007793975,"0","Gm41496"
"Efcab8",1.20522117669368e-06,0.291465957087313,0.148,0.235,0.0244226019245208,"0","Efcab8"
"Jph2",1.23895793948492e-06,0.54206151260161,0.177,0.132,0.0251062436857225,"0","Jph2"
"Tmem241",1.26857957757798e-06,0.47570072511232,0.235,0.354,0.0257064965600402,"0","Tmem241"
"Serpinh1",1.98434119647099e-06,0.304933875332777,0.639,0.715,0.0402106900052882,"0","Serpinh1"
"Bcl11a",2.12097636457859e-06,0.284857992658631,0.426,0.573,0.0429794650518205,"0","Bcl11a"
"Socs2",2.26325678057464e-06,0.368672167430583,0.662,0.738,0.0458626354015644,"0","Socs2"
"Wapl",3.00686978585758e-06,0.438676139805058,0.613,0.689,0.0609312093406179,"0","Wapl"
"Grem1",3.39276431268993e-06,0.44598548957134,0.154,0.109,0.0687509760323487,"0","Grem1"
"Bcorl1",4.73664355973743e-06,0.28164546686018,0.254,0.381,0.0959833450945193,"0","Bcorl1"
"Arf4",7.47661580849706e-06,0.296840347616596,0.638,0.693,0.151506142743384,"0","Arf4"
"Mef2d",8.05133494184096e-06,0.2847279338432,0.412,0.561,0.163152251261465,"0","Mef2d"
"Osbpl6",9.21056765849628e-06,0.261294213863781,0.352,0.487,0.186642943031769,"0","Osbpl6"
"Sugp2",9.86178999050609e-06,0.334580950803265,0.316,0.451,0.199839312367615,"0","Sugp2"
"Naglu",1.03239796299146e-05,0.481026493345079,0.42,0.442,0.20920512322059,"0","Naglu"
"Manf",1.19057300866149e-05,0.319352193695821,0.657,0.706,0.241257714475165,"0","Manf"
"Pcsk5",1.4804517849057e-05,0.256424962682471,0.353,0.488,0.299998749693292,"0","Pcsk5"
"Ahdc1",1.4827869958941e-05,0.329184520644016,0.363,0.507,0.300471956847981,"0","Ahdc1"
"Tox",1.72582324580763e-05,0.544917558534506,0.225,0.184,0.349720822530458,"0","Tox"
"Rhox8",1.89607257380161e-05,0.427959068409985,0.175,0.136,0.384220146355159,"0","Rhox8"
"Dip2c",1.89721609678372e-05,0.46447587642746,0.677,0.732,0.384451869852254,"0","Dip2c"
"Mid1ip1",2.05592841821864e-05,0.552906897427914,0.496,0.549,0.416613334667825,"0","Mid1ip1"
"Gpsm1",2.37001436709341e-05,0.268393735843261,0.326,0.463,0.480259711347808,"0","Gpsm1"
"Fam171b",2.56315919253221e-05,0.297458470155103,0.244,0.351,0.519398578774728,"0","Fam171b"
"Dnm2",2.66398154825866e-05,0.354249557369135,0.404,0.55,0.539829220939134,"0","Dnm2"
"E330023G01Rik",3.21945172415913e-05,0.337921030095405,0.271,0.374,0.652389697383605,"0","E330023G01Rik"
"Piwil2",3.26303912001632e-05,0.276933151897075,0.194,0.288,0.661222247280107,"0","Piwil2"
"Aldoa",3.68549887033437e-05,0.27720666393078,0.643,0.708,0.746829491084557,"0","Aldoa"
"Ndufs4",3.95721279683355e-05,0.276746393236327,0.621,0.705,0.801889601150352,"0","Ndufs4"
"Acsbg1",4.57244805984068e-05,0.585392934418207,0.56,0.633,0.926560874846114,"0","Acsbg1"
"Sufu",5.34905741302309e-05,0.277654235111339,0.35,0.496,1,"0","Sufu"
"Scd2",5.84054174175431e-05,0.403675064557463,0.654,0.674,1,"0","Scd2"
"Pde4c",7.37488675703029e-05,0.842817478177538,0.257,0.225,1,"0","Pde4c"
"Naa35",7.42679871448016e-05,0.513062896938603,0.574,0.634,1,"0","Naa35"
"Tcf7l1",7.46775688081752e-05,0.322668817032593,0.451,0.582,1,"0","Tcf7l1"
"Cnmd",7.63226645762372e-05,0.463991889015055,0.507,0.532,1,"0","Cnmd"
"Mxi1",8.96761230463385e-05,0.341466294923856,0.394,0.538,1,"0","Mxi1"
"Zbtb7a",0.000112763253074714,0.626146314758332,0.596,0.655,1,"0","Zbtb7a"
"Elmod3",0.000132668407195786,0.286411054545578,0.223,0.318,1,"0","Elmod3"
"Wdsub1",0.000142695268691296,0.286823481010207,0.237,0.34,1,"0","Wdsub1"
"Uvrag",0.0001758007223714,0.250818607737218,0.43,0.581,1,"0","Uvrag"
"Irs1",0.00019110897207088,0.279725452717603,0.342,0.483,1,"0","Irs1"
"Tle1",0.00023431507384599,0.280242323279542,0.411,0.556,1,"0","Tle1"
"Herc3",0.00027103080897232,0.266349365718045,0.292,0.417,1,"0","Herc3"
"Nfix",0.000355960690092975,0.501198004499862,0.407,0.541,1,"0","Nfix"
"Ccnd2",0.000373844502356173,0.311751484141237,0.641,0.652,1,"0","Ccnd2"
"Cdk8",0.000393346571624865,0.328638047322384,0.711,0.774,1,"0","Cdk8"
"Kcnj3",0.000395298460924684,0.312673179877425,0.418,0.549,1,"0","Kcnj3"
"Rapgef2",0.000395417707957775,0.356400052870593,0.475,0.613,1,"0","Rapgef2"
"Fam117b",0.000403232597586929,0.585146358062623,0.612,0.652,1,"0","Fam117b"
"Tmem86a",0.000469915576996666,0.34520277990541,0.409,0.418,1,"0","Tmem86a"
"Mark1",0.000474700681016477,0.279922656118394,0.402,0.538,1,"0","Mark1"
"Stx5a",0.000485276741372199,0.425195659165629,0.576,0.628,1,"0","Stx5a"
"Prrc2b",0.000560824557998885,0.273839285374192,0.539,0.653,1,"0","Prrc2b"
"Pygm",0.000624476640265034,0.313856705524442,0.246,0.34,1,"0","Pygm"
"Camk2g",0.000710132172601428,0.449755834877398,0.51,0.581,1,"0","Camk2g"
"Fabp5",0.000759181964239476,0.299180954110601,0.58,0.601,1,"0","Fabp5"
"Cyth1",0.000888003203584188,0.386968024776604,0.367,0.507,1,"0","Cyth1"
"Myo1e",0.000997527134059513,0.338988330057674,0.729,0.732,1,"0","Myo1e"
"Macf1",0.0010114949635761,0.292158162330879,0.693,0.751,1,"0","Macf1"
"Lpin1",0.00123277912910089,0.464929676875079,0.298,0.42,1,"0","Lpin1"
"Grk5",0.00124509700321571,0.327688196161976,0.275,0.383,1,"0","Grk5"
"Hipk2",0.00136446752576297,0.520479183330568,0.516,0.586,1,"0","Hipk2"
"Epha4",0.00145497427342631,0.308552612091194,0.234,0.321,1,"0","Epha4"
"Prtn3",0.00161749275566154,0.314824234349924,0.198,0.272,1,"0","Prtn3"
"Ralgapa2",0.00162355176232697,0.308510157735701,0.402,0.542,1,"0","Ralgapa2"
"Tmed9",0.00164855426514164,0.262043637123186,0.618,0.708,1,"0","Tmed9"
"Tent4b",0.00167657962964814,0.292663861318392,0.42,0.55,1,"0","Tent4b"
"Mast4",0.00173682295581675,0.259900335659202,0.955,0.882,1,"0","Mast4"
"Mapkbp1",0.00180023083251329,0.257038393303864,0.303,0.416,1,"0","Mapkbp1"
"Susd1",0.00198275394290166,0.338334416751795,0.358,0.466,1,"0","Susd1"
"Hk2",0.00205306622005747,0.316875344260157,0.363,0.491,1,"0","Hk2"
"Tnni3",0.00220623690476172,0.28097536475389,0.632,0.678,1,"0","Tnni3"
"Lrrc8d",0.00225917839459586,0.262675549909056,0.422,0.547,1,"0","Lrrc8d"
"Socs7",0.00226625644502876,0.286226693033552,0.338,0.463,1,"0","Socs7"
"Ints6",0.00227107161300538,0.277355540404227,0.663,0.702,1,"0","Ints6"
"2610035D17Rik",0.00252677438304675,0.422762851245315,0.305,0.413,1,"0","2610035D17Rik"
"Sobp",0.00271277846301867,0.250194808504302,0.51,0.635,1,"0","Sobp"
"Ell2",0.00301642030014164,0.252617404417592,0.294,0.393,1,"0","Ell2"
"Opa3",0.00330077737098528,0.271981306327245,0.299,0.409,1,"0","Opa3"
"C230038L03Rik",0.00346130076782853,0.250901376157836,0.232,0.313,1,"0","C230038L03Rik"
"Lama4",0.00350063100994339,0.299633667712796,0.174,0.154,1,"0","Lama4"
"Irf1",0.00388979683557647,0.254340631974786,0.423,0.544,1,"0","Irf1"
"Pdpk1",0.00392368748434899,0.453871688113443,0.371,0.496,1,"0","Pdpk1"
"Tut4",0.0041338539957551,0.28690346274352,0.743,0.774,1,"0","Tut4"
"Rnf167",0.00444424952811252,0.26509255523807,0.311,0.421,1,"0","Rnf167"
"Mamld1",0.00462522552513271,0.456169429676486,0.414,0.451,1,"0","Mamld1"
"Rian",0.00478603781974543,0.420709200322767,0.353,0.364,1,"0","Rian"
"Ar",0.00489234554819037,0.254836988796187,0.552,0.673,1,"0","Ar"
"Sema7a",0.00506459919421627,0.348108496116609,0.291,0.381,1,"0","Sema7a"
"Bahcc1",0.00506474930783312,0.381926277580865,0.286,0.386,1,"0","Bahcc1"
"Obsl1",0.00508494533504112,0.454778592740423,0.544,0.6,1,"0","Obsl1"
"Abtb2",0.00519922623330657,0.326301761516089,0.28,0.379,1,"0","Abtb2"
"Lman1",0.00566554491144849,0.285627095261297,0.562,0.649,1,"0","Lman1"
"Zfp516",0.00582315106922936,0.326142752336743,0.394,0.517,1,"0","Zfp516"
"Fam222a",0.00623350480012979,0.522756117299326,0.429,0.464,1,"0","Fam222a"
"Lasp1",0.00624690265801112,0.262384471554019,0.361,0.485,1,"0","Lasp1"
"Mark4",0.00688552058933319,0.287321769486224,0.315,0.429,1,"0","Mark4"
"Nrd1",0.00706182580357477,0.348878719588676,0.549,0.629,1,"0","Nrd1"
"Gphn",0.00719124732630058,0.275122434999126,0.753,0.83,1,"0","Gphn"
"Zswim6",0.00743498209308512,0.538942832355733,0.597,0.645,1,"0","Zswim6"
"Lars2",0.00813966607106842,0.269714309837958,0.624,0.659,1,"0","Lars2"
"Spsb1",0.00824254728387794,0.447490468300372,0.708,0.721,1,"0","Spsb1"
"Azin1",0.00878339528532827,0.280623320543373,0.433,0.562,1,"0","Azin1"
"Gm45669",0.00882555819550237,0.292679065633684,0.239,0.32,1,"0","Gm45669"
"Cbs",0.00901030958370807,0.292124890549663,0.292,0.3,1,"0","Cbs"
"Ghr",1.14220273779676e-299,2.87271945076056,0.891,0.315,2.31455962787135e-295,"1","Ghr"
"Rbms3",3.22450889302654e-298,1.99809256469042,0.889,0.29,6.53414482082897e-294,"1","Rbms3"
"Cald1",2.55060695800969e-287,2.40295304552224,0.835,0.238,5.16854993971084e-283,"1","Cald1"
"Itih5",9.75431284009958e-264,1.59629618430538,0.842,0.267,1.97661395391778e-259,"1","Itih5"
"Pid1",4.54061342217674e-260,1.69267470561112,0.802,0.226,9.20109903869894e-256,"1","Pid1"
"Cfh",2.02307886073767e-259,1.84958763636366,0.933,0.498,4.09956700339882e-255,"1","Cfh"
"Fgd5",3.89097929381996e-246,1.0133784574641,0.5,0.044,7.88468044099676e-242,"1","Fgd5"
"Ptprd",6.66292724937833e-244,1.55742946511081,0.995,0.856,1.35017557781402e-239,"1","Ptprd"
"Bmp2",1.1225801713818e-219,0.818197606530761,0.543,0.079,2.27479645928808e-215,"1","Bmp2"
"Col11a1",4.0639887555988e-217,1.60678201902773,0.7,0.202,8.23526681434541e-213,"1","Col11a1"
"Grb14",3.90672666316179e-214,1.58028909868071,0.93,0.518,7.91659091023106e-210,"1","Grb14"
"Gpc6",1.12713436054087e-205,2.13108447541056,0.675,0.197,2.28402506820001e-201,"1","Gpc6"
"Kcnk2",4.84243856120005e-205,1.18520340994814,0.648,0.174,9.81271750041579e-201,"1","Kcnk2"
"Pik3ip1",1.92984438631146e-201,1.05266133938113,0.738,0.256,3.91063666442154e-197,"1","Pik3ip1"
"Pde7b",1.15452130871072e-192,1.39399887239487,0.948,0.544,2.3395219799714e-188,"1","Pde7b"
"Lrrk1",2.64135410013624e-192,1.02775753713102,0.684,0.216,5.35243994851608e-188,"1","Lrrk1"
"Col6a4",2.33224988775463e-190,0.742578062029725,0.526,0.089,4.72607117254597e-186,"1","Col6a4"
"Tpm1",2.08105157726014e-189,1.41408575663881,0.869,0.498,4.21704291615994e-185,"1","Tpm1"
"Ntn4",2.23470440392314e-188,1.04079092339238,0.644,0.161,4.52840500410985e-184,"1","Ntn4"
"Shroom3",4.95856794481694e-184,1.88097923196977,0.82,0.359,1.0048042083377e-179,"1","Shroom3"
"Prss23",1.47461394557749e-182,1.35245238685949,0.839,0.445,2.98815769931822e-178,"1","Prss23"
"Cped1",2.96130522433692e-180,1.17929429871207,0.805,0.343,6.00078890659633e-176,"1","Cped1"
"Fhl1",2.03470332692013e-179,1.0828823594733,0.628,0.179,4.12312282167096e-175,"1","Fhl1"
"Cdc42ep3",2.02965107959585e-175,0.784166603401586,0.534,0.112,4.11288494769304e-171,"1","Cdc42ep3"
"Gm4876",7.25554049617145e-175,0.682005341552339,0.513,0.097,1.47026272614418e-170,"1","Gm4876"
"Ccn2",7.56066387556186e-172,1.0680932904063,0.563,0.129,1.53209292774386e-167,"1","Ccn2"
"Sytl2",1.77283443598248e-167,0.590872185288531,0.434,0.064,3.5924717010749e-163,"1","Sytl2"
"C1qtnf7",1.95925720379486e-166,1.12343921171693,0.626,0.174,3.97023879776991e-162,"1","C1qtnf7"
"Pcdh9",3.16643291611567e-164,1.6449132833156,0.635,0.195,6.4164596612168e-160,"1","Pcdh9"
"Map4k4",3.64468444634399e-164,0.992340377602955,0.926,0.615,7.38558856207147e-160,"1","Map4k4"
"Dmd",5.24206323891745e-162,1.44702040107873,0.741,0.334,1.06225169473423e-157,"1","Dmd"
"Mmp11",5.73988226986829e-161,1.16019935687914,0.766,0.362,1.16312974316611e-156,"1","Mmp11"
"Kcnq5",8.88282098540572e-160,1.38999640317284,0.978,0.687,1.80001484448262e-155,"1","Kcnq5"
"Itih2",1.36669317616514e-159,0.314220618579927,0.313,0.02,2.76946705218104e-155,"1","Itih2"
"Dgkb",8.77984816392625e-159,0.741906850139935,0.361,0.037,1.77914843193802e-154,"1","Dgkb"
"Itm2b",4.38216087686497e-157,1.21147293025841,0.942,0.753,8.88001080087918e-153,"1","Itm2b"
"Csmd11",7.87472016165424e-154,1.43831587159763,0.937,0.65,1.59573329355761e-149,"1","Csmd1"
"Mast41",1.20165374340333e-150,0.982751558129254,0.997,0.878,2.43503114563251e-146,"1","Mast4"
"Plxdc2",1.38292209418887e-149,1.13967827072898,0.977,0.775,2.80235333166433e-145,"1","Plxdc2"
"Asb4",2.5848923676353e-144,0.424960090348172,0.39,0.059,5.23802589377618e-140,"1","Asb4"
"Fbn2",3.601408820885e-144,1.49653038532323,0.818,0.457,7.29789483464136e-140,"1","Fbn2"
"Adgrv1",2.64728178459352e-142,1.08864004084521,0.833,0.447,5.3644518083003e-138,"1","Adgrv1"
"Krt20",3.97440199276637e-142,0.307439310102655,0.356,0.045,8.05372819814178e-138,"1","Krt20"
"Prkd1",2.0326692074783e-138,1.08362476388792,0.791,0.403,4.11900088203403e-134,"1","Prkd1"
"Grm8",7.8044045035435e-132,0.636239872049128,0.256,0.015,1.58148452859806e-127,"1","Grm8"
"Sema5a",1.12206802186406e-130,1.01912759830821,0.976,0.778,2.27375863950533e-126,"1","Sema5a"
"Ank",1.44851290679233e-130,0.587560140492269,0.464,0.113,2.93526655432397e-126,"1","Ank"
"Selenop",2.49332358000003e-130,0.680696127529349,0.64,0.249,5.05247090251205e-126,"1","Selenop"
"Prr16",3.4787376485736e-130,0.799771532413914,0.411,0.08,7.04931397106954e-126,"1","Prr16"
"Maml2",5.02383724451556e-130,0.913083568161894,0.848,0.488,1.01803037922863e-125,"1","Maml2"
"Foxp2",5.03462870443445e-130,1.26697785234337,0.876,0.556,1.0202171606666e-125,"1","Foxp2"
"Ank2",1.13603199151584e-128,0.897338072586043,0.802,0.381,2.30205522760769e-124,"1","Ank2"
"Gm42303",6.280174115388e-128,0.984893934253323,0.654,0.261,1.27261448274222e-123,"1","Gm42303"
"Ank3",2.92472902391564e-127,1.06228509126044,0.957,0.684,5.92667089406265e-123,"1","Ank3"
"Sox5",8.3991840258843e-127,0.866798997293587,0.977,0.802,1.70201065100519e-122,"1","Sox5"
"Gm15866",2.13813729517165e-125,0.462583810352762,0.307,0.037,4.33272141493584e-121,"1","Gm15866"
"4933431K23Rik",7.95701086763524e-124,0.849685352580505,0.609,0.224,1.61240868221761e-119,"1","4933431K23Rik"
"Rai2",1.74629854059658e-123,0.623174232702941,0.501,0.144,3.5386993626649e-119,"1","Rai2"
"Ccn1",7.91143340818617e-123,1.05333816836299,0.669,0.278,1.60317286583485e-118,"1","Ccn1"
"Elmo1",1.8043311011457e-122,0.998652821404539,0.874,0.535,3.65629654336164e-118,"1","Elmo1"
"Thbs1",1.05912877612692e-121,1.15341454335923,0.856,0.486,2.14621855194359e-117,"1","Thbs1"
"Ccdc3",6.49000649658928e-121,0.737289080442909,0.557,0.183,1.31513491646885e-116,"1","Ccdc3"
"Col4a5",1.55766269959459e-120,0.841700920203646,0.712,0.333,3.15644769445849e-116,"1","Col4a5"
"Itpr1",3.5323070675811e-118,0.916621320652964,0.93,0.665,7.15786704174633e-114,"1","Itpr1"
"Mef2c",6.28177095175966e-116,0.931966483259561,0.671,0.315,1.27293806566458e-111,"1","Mef2c"
"Sntg2",9.77716607645259e-116,0.805745599708116,0.629,0.262,1.98124493373235e-111,"1","Sntg2"
"Tdrd5",2.02482114622031e-113,0.881505326634711,0.813,0.472,4.10309757070083e-109,"1","Tdrd5"
"Naaladl2",1.12961574873592e-112,0.731276420156229,0.603,0.234,2.28905335323848e-108,"1","Naaladl2"
"Itsn1",4.28094756630814e-112,0.836012504974447,0.887,0.605,8.67491214836681e-108,"1","Itsn1"
"Ivns1abp",9.72690913356309e-112,0.949538932411164,0.923,0.676,1.97106086682522e-107,"1","Ivns1abp"
"Dstn",1.89401849665496e-111,0.889712053675588,0.884,0.666,3.83803908162162e-107,"1","Dstn"
"Flna",1.17591016384833e-110,0.699414918886699,0.795,0.478,2.38286435602226e-106,"1","Flna"
"Crim11",4.40666884490924e-109,0.873641926300674,0.947,0.671,8.92967374732408e-105,"1","Crim1"
"Sox4",6.53424044865874e-108,1.07156142534127,0.91,0.696,1.32409848451621e-103,"1","Sox4"
"Adamts5",6.87394667078103e-108,0.948229180911098,0.521,0.184,1.39293655336707e-103,"1","Adamts5"
