"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Smco4",8.22478055845814e-97,0.407247418312356,0.503,0.282,1.66666953236596e-92,"1","Smco4"
"Fosb",9.0931114199652e-97,0.627388936161442,0.808,0.564,1.84262809814175e-92,"1","Fosb"
"Tnfrsf19",1.3995987547982e-96,0.355165258447079,0.197,0.043,2.83614691672308e-92,"1","Tnfrsf19"
"Ppp3ca",2.15058962665371e-96,0.359370272835003,0.817,0.545,4.35795481945108e-92,"1","Ppp3ca"
"Hes1",2.55346660111061e-96,0.692704370393281,0.604,0.367,5.17434472049054e-92,"1","Hes1"
"Cxcl12",4.68703768124892e-96,0.564766362435836,0.305,0.108,9.49781315728281e-92,"1","Cxcl12"
"Afap1l2",6.27087392533845e-96,0.371515713966182,0.443,0.22,1.27072989223058e-91,"1","Afap1l2"
"Lncpint",1.4420535730718e-95,0.339198586904987,0.663,0.398,2.9221773604727e-91,"1","Lncpint"
"Ttc28",1.68047862071371e-95,0.277405862709392,0.691,0.446,3.40532187701426e-91,"1","Ttc28"
"Ier2",1.91292814768271e-95,0.621242895901846,0.746,0.495,3.87635759846424e-91,"1","Ier2"
"Col26a1",3.13045696429337e-95,0.386978082176994,0.314,0.108,6.34355799244408e-91,"1","Col26a1"
"Gm17167",3.70996924989008e-95,0.56993025097067,0.409,0.182,7.51788168797726e-91,"1","Gm17167"
"Lrrk1",3.93342021477228e-95,0.44171079277046,0.57,0.343,7.97068272321454e-91,"1","Lrrk1"
"Ms4a4d",3.93951813905033e-95,0.405418352183422,0.2,0.046,7.98303955697158e-91,"1","Ms4a4d"
"Tcf4",4.93938421829672e-95,0.44954021050057,0.928,0.649,1.00091681799565e-90,"1","Tcf4"
"Selenow",6.28838655915749e-95,0.366139829620648,0.809,0.534,1.27427865234767e-90,"1","Selenow"
"Man1a",6.71504842249685e-94,0.480035427946952,0.371,0.161,1.36073741233476e-89,"1","Man1a"
"Tox",7.15797957124854e-94,0.385152646237235,0.166,0.029,1.4504929803178e-89,"1","Tox"
"Rps12",9.45615925788226e-94,0.425154789749245,0.974,0.854,1.91619611201726e-89,"1","Rps12"
"Ramp2",1.02015490844043e-93,0.447905401819551,0.429,0.194,2.06724190646368e-89,"1","Ramp2"
"Tcf7l1",6.82684292642857e-93,0.321935719670202,0.53,0.291,1.38339145061149e-88,"1","Tcf7l1"
"Dach1",1.43240942606048e-92,0.544403738478799,0.696,0.43,2.90263446096896e-88,"1","Dach1"
"Daam2",4.04555002705335e-92,0.288198850650256,0.417,0.186,8.19790257482091e-88,"1","Daam2"
"Scarb2",4.72502771758991e-92,0.400909512026918,0.443,0.226,9.57479616692419e-88,"1","Scarb2"
"1110038B12Rik",5.09546745421747e-92,0.518612608856914,0.566,0.358,1.03254552492263e-87,"1","1110038B12Rik"
"Nrp2",6.85861796740108e-92,0.460135501539858,0.68,0.434,1.38983034491415e-87,"1","Nrp2"
"Naalad2",9.53589607954752e-92,0.336489713924163,0.389,0.174,1.93235398155951e-87,"1","Naalad2"
"Lamb1",1.01778063887049e-91,0.331427647108465,0.635,0.375,2.06243068660716e-87,"1","Lamb1"
"Tmod3",1.05466389158896e-91,0.435456577428567,0.558,0.344,2.13717090991586e-87,"1","Tmod3"
"Fndc3a",1.13607808678026e-91,0.37544157861826,0.589,0.372,2.30214863505152e-87,"1","Fndc3a"
"Ppp1r15a",1.22650740281647e-91,0.654617705166099,0.641,0.413,2.48539460106729e-87,"1","Ppp1r15a"
"Actr3b",1.25345254371806e-91,0.618623516566174,0.541,0.318,2.53999623459027e-87,"1","Actr3b"
"Ppp2r3a",1.66707461715653e-91,0.345259264605291,0.635,0.408,3.378160004206e-87,"1","Ppp2r3a"
"Nr3c1",2.2648525865299e-91,0.399547555833847,0.504,0.288,4.58949728134418e-87,"1","Nr3c1"
"Rplp1",3.08308793698885e-91,0.432669403711618,0.99,0.908,6.24756939551421e-87,"1","Rplp1"
"Ednra",7.39293895950037e-91,0.349594450837619,0.403,0.183,1.49810515075315e-86,"1","Ednra"
"Scarf2",8.0558236899276e-91,0.382791058423409,0.35,0.145,1.63243211252693e-86,"1","Scarf2"
"Pnp",9.96564229521948e-91,0.540683914374997,0.475,0.261,2.01943775470328e-86,"1","Pnp"
"Efemp1",1.13484290636691e-90,0.774586101981722,0.323,0.127,2.2996456654619e-86,"1","Efemp1"
"Psd3",1.80288947570939e-90,0.322253560853447,0.728,0.473,3.65337523357751e-86,"1","Psd3"
"Slc16a9",1.82595788248459e-90,0.364414208711275,0.217,0.057,3.70012105306677e-86,"1","Slc16a9"
"Cpq",2.31657434319402e-90,0.459075410344085,0.708,0.469,4.69430624904837e-86,"1","Cpq"
"Rps21",3.71109567032496e-90,0.453280791669626,0.971,0.838,7.52016426634649e-86,"1","Rps21"
"Tshz2",9.21326830962247e-90,0.44866156023837,0.958,0.668,1.8669766902619e-85,"1","Tshz2"
"Fbln7",1.15955993917664e-89,0.276606588485129,0.233,0.067,2.34973226074754e-85,"1","Fbln7"
"4930523C07Rik",1.79323771036148e-89,0.376752032171723,0.352,0.138,3.6338168962765e-85,"1","4930523C07Rik"
"Col4a4",1.99363611937805e-89,0.369801130320426,0.411,0.178,4.03990423230767e-85,"1","Col4a4"
"Slc38a2",7.21263575308881e-89,0.402857034451159,0.809,0.542,1.46156850900592e-84,"1","Slc38a2"
"Snhg8",8.07229780885563e-89,0.429594548253162,0.555,0.345,1.63577042798651e-84,"1","Snhg8"
"Dapk1",1.46832790603203e-88,0.536502257491114,0.525,0.291,2.97541966878331e-84,"1","Dapk1"
"Ctsc",3.02021656238151e-88,0.430361614647644,0.313,0.118,6.1201668420099e-84,"1","Ctsc"
"Wasf2",3.12732240757435e-88,0.327555953770754,0.64,0.428,6.33720612670866e-84,"1","Wasf2"
"Osmr",4.14539234415769e-88,0.325068993331992,0.234,0.068,8.40022304620115e-84,"1","Osmr"
"Rab34",6.39872438083481e-88,0.357772591633521,0.561,0.351,1.29663750853237e-83,"1","Rab34"
"Rps5",7.11190323299767e-88,0.436447694187251,0.974,0.858,1.44115607113465e-83,"1","Rps5"
"Glul",7.48592070674265e-88,0.425942025675821,0.618,0.391,1.51694697201433e-83,"1","Glul"
"Parva",1.15523675809238e-87,0.270015438023546,0.635,0.41,2.34097176659839e-83,"1","Parva"
"Vim",1.36376621351118e-87,0.523760026766207,0.779,0.527,2.76353585505906e-83,"1","Vim"
"Sult5a1",1.69178764639714e-87,0.280009743091662,0.171,0.036,3.42823848665917e-83,"1","Sult5a1"
"Dennd1a",1.76659472285795e-87,0.262283086899381,0.714,0.473,3.57982754639935e-83,"1","Dennd1a"
"Zfp521",4.50311771279646e-87,0.349726500734998,0.301,0.111,9.12511773321074e-83,"1","Zfp521"
"Nbea",4.66085323737144e-87,0.355422808216627,0.615,0.403,9.44475300020949e-83,"1","Nbea"
"Errfi1",8.33777513792788e-87,0.630407502945795,0.542,0.323,1.68956675394971e-82,"1","Errfi1"
"Eef1d",8.39942332888283e-87,0.406223395257506,0.896,0.617,1.70205914336482e-82,"1","Eef1d"
"Rps4x",1.86972679513844e-86,0.425246823470692,0.976,0.847,3.78881437766853e-82,"1","Rps4x"
"Ncoa1",2.29015000550551e-86,0.38407399065136,0.633,0.412,4.64075997115636e-82,"1","Ncoa1"
"Cyp27a1",3.98045939630874e-86,0.320523421496845,0.234,0.07,8.06600292068004e-82,"1","Cyp27a1"
"Foxn3",4.26924556686889e-86,0.321231221229354,0.797,0.538,8.65119921670313e-82,"1","Foxn3"
"Gstt1",6.43817988575883e-86,0.385579360214528,0.294,0.108,1.30463277205017e-81,"1","Gstt1"
"Ctnna2",7.64264623326717e-86,1.02066756026009,0.401,0.188,1.54870583270926e-81,"1","Ctnna2"
"Gfpt2",1.02180215890492e-85,0.446200556241405,0.243,0.075,2.07057989480492e-81,"1","Gfpt2"
"Enpp1",1.42845414196776e-85,0.29351620399988,0.229,0.067,2.89461947328346e-81,"1","Enpp1"
"Rps7",1.50631373467952e-85,0.410475138341736,0.972,0.842,3.05239415195457e-81,"1","Rps7"
"Gm12216",1.89979794778848e-85,0.517313995906157,0.558,0.339,3.84975056139857e-81,"1","Gm12216"
"Mllt3",1.99862268648718e-85,0.340069052660641,0.622,0.399,4.05000901189762e-81,"1","Mllt3"
"Rcn2",2.5653600938853e-85,0.393139620792454,0.527,0.321,5.19844569424918e-81,"1","Rcn2"
"Dipk1a",7.42742488859297e-85,0.300140673769345,0.331,0.134,1.50509337942448e-80,"1","Dipk1a"
"Ntng1",7.58171855297162e-85,0.379478924039517,0.276,0.092,1.53635944757417e-80,"1","Ntng1"
"Mcc",1.98946783907629e-84,0.512558439709983,0.396,0.193,4.03145762910419e-80,"1","Mcc"
"Synm",2.1830184273267e-84,0.35212208423207,0.356,0.151,4.42366854113483e-80,"1","Synm"
"Rassf1",2.38748309395212e-84,0.464182374475478,0.498,0.298,4.83799574158457e-80,"1","Rassf1"
"Aff4",4.35256476627243e-84,0.307633792373041,0.691,0.472,8.82003724237445e-80,"1","Aff4"
"Ppic",1.04700616082667e-83,0.399150179906362,0.649,0.423,2.12165328429917e-79,"1","Ppic"
"Ptprd1",1.71502586483269e-83,0.405953861606946,0.949,0.697,3.47532841249696e-79,"1","Ptprd"
"Col6a1",2.26938745898171e-83,0.473312165144835,0.652,0.429,4.59868674688055e-79,"1","Col6a1"
"Lmcd1",3.4040806259364e-83,0.494957201912558,0.299,0.112,6.89802898039752e-79,"1","Lmcd1"
"Vldlr",3.52320185139507e-83,0.387524314153553,0.33,0.135,7.13941623166698e-79,"1","Vldlr"
"Serpinh1",4.15687411071205e-83,0.339234919148258,0.852,0.577,8.42348969794691e-79,"1","Serpinh1"
"Rhou",5.2451464341698e-83,0.340651163835441,0.326,0.137,1.06287647342017e-78,"1","Rhou"
"H3f3b",7.42097555193012e-83,0.436101132723898,0.958,0.739,1.50378648584312e-78,"1","H3f3b"
"Slc16a2",8.12184710350692e-83,0.459842395026218,0.559,0.341,1.64581109705464e-78,"1","Slc16a2"
"Adgrl2",9.03038420128543e-83,0.429445951184349,0.677,0.431,1.82991705454848e-78,"1","Adgrl2"
"Dynll1",1.07242337058488e-82,0.315795163519457,0.836,0.574,2.1731587181532e-78,"1","Dynll1"
"Sparc",1.14748796496701e-82,0.434136474431757,0.909,0.619,2.32526961220916e-78,"1","Sparc"
"Mill2",2.22790407973855e-82,0.38247020677898,0.389,0.188,4.51462482718219e-78,"1","Mill2"
"Tle1",4.09149874328686e-82,0.347139199134586,0.492,0.281,8.2910130533965e-78,"1","Tle1"
"Rcn1",4.85657435119042e-82,0.27811506039837,0.539,0.321,9.84136226525227e-78,"1","Rcn1"
"Asb3",4.98134571415995e-82,0.471734927818246,0.483,0.282,1.00941989551737e-77,"1","Asb3"
"Ccdc85b",9.43070017549222e-82,0.337414099979058,0.575,0.373,1.91103708356174e-77,"1","Ccdc85b"
"Tmem119",1.08498545170393e-81,0.250822955472017,0.209,0.058,2.19861451933285e-77,"1","Tmem119"
"Rp9",1.08716803859904e-81,0.301966699468674,0.631,0.425,2.2030373134171e-77,"1","Rp9"
"Grb10",1.19300536855735e-81,0.424229917824283,0.571,0.358,2.41750607884461e-77,"1","Grb10"
"Plpp3",2.26087154370244e-81,0.363895531071996,0.566,0.329,4.58143009615863e-77,"1","Plpp3"
"Rps19",2.62909858286295e-81,0.383407460960087,0.98,0.899,5.32760536831349e-77,"1","Rps19"
"Arx",4.04936318307453e-81,0.460018620847532,0.384,0.187,8.20562955418223e-77,"1","Arx"
"Smo",1.29163950936203e-80,0.368173040860098,0.542,0.342,2.61737830177122e-76,"1","Smo"
"H2-D1",1.3183467157136e-80,0.406546118960059,0.498,0.291,2.67149778472204e-76,"1","H2-D1"
"Pnrc1",1.35941576308884e-80,0.311404533128239,0.739,0.517,2.75472010232322e-76,"1","Pnrc1"
"Ppp1r10",1.54195803155957e-80,0.427877886580367,0.651,0.436,3.12462375515231e-76,"1","Ppp1r10"
"Itgb5",1.99214671266594e-80,0.308120828883842,0.598,0.391,4.03688609854627e-76,"1","Itgb5"
"Acyp2",3.62158643193527e-80,0.487304431359063,0.531,0.324,7.33878274567364e-76,"1","Acyp2"
"Fcgr2b",3.99693470534356e-80,0.28622116208716,0.125,0.018,8.09938848690819e-76,"1","Fcgr2b"
"Hoxd9",4.30242433330133e-80,0.637202555447372,0.434,0.242,8.71843266900182e-76,"1","Hoxd9"
"Rnf150",5.09405450411059e-80,0.391913379711541,0.26,0.09,1.03225920471297e-75,"1","Rnf150"
"Prrx1",8.29371976011224e-80,0.354982692128977,0.44,0.231,1.68063937218914e-75,"1","Prrx1"
"Rai2",1.9165354517228e-79,0.377832927147026,0.258,0.091,3.88366743937108e-75,"1","Rai2"
"Hivep2",9.14276263264752e-79,0.475049374719832,0.636,0.414,1.85268941987969e-74,"1","Hivep2"
"Tgfa",1.0228018251001e-78,0.419402331596126,0.384,0.192,2.07260561838285e-74,"1","Tgfa"
"Acss3",1.29594309943793e-78,0.373310888743786,0.224,0.069,2.62609909670103e-74,"1","Acss3"
"Tenm3",1.36104073315609e-78,0.595277732752766,0.376,0.175,2.75801294166751e-74,"1","Tenm3"
"Rpl9",1.71694280642827e-78,0.40331784148494,0.969,0.831,3.47921290294624e-74,"1","Rpl9"
"Dnajc1",1.34876066012247e-77,0.288119783085566,0.71,0.482,2.73312860167218e-73,"1","Dnajc1"
"Irf1",1.37228585167595e-77,0.615448785142703,0.688,0.439,2.78080004983615e-73,"1","Irf1"
"Cavin3",1.5309439914772e-77,0.354724537602094,0.604,0.395,3.10230490432941e-73,"1","Cavin3"
"Ccnd3",1.97254895778189e-77,0.380209690423511,0.525,0.331,3.99717320804923e-73,"1","Ccnd3"
"Ep400",2.80486987798591e-77,0.420970697007922,0.687,0.469,5.68378832075064e-73,"1","Ep400"
"Tmcc1",2.89375747519422e-77,0.300847659422475,0.645,0.43,5.86391014773356e-73,"1","Tmcc1"
"Sh3kbp1",3.19209937291912e-77,0.260719691407226,0.427,0.22,6.4684701692833e-73,"1","Sh3kbp1"
"Qk",3.53413527122172e-77,0.265868169443069,0.809,0.553,7.16157171360369e-73,"1","Qk"
"Gli3",3.85878887765631e-77,0.388069353572613,0.359,0.169,7.81944978168274e-73,"1","Gli3"
"Tmem204",4.17978829599396e-77,0.314343945167921,0.253,0.087,8.46992300300215e-73,"1","Tmem204"
"Tspan3",4.42729256428355e-77,0.28693215845355,0.619,0.424,8.97146565226418e-73,"1","Tspan3"
"Abi1",8.54067739530892e-77,0.700229693144809,0.635,0.432,1.7306828673854e-72,"1","Abi1"
"Slc44a1",9.09736230752545e-77,0.396732531392298,0.427,0.234,1.84348949799696e-72,"1","Slc44a1"
"Abi3bp",1.09091575859163e-76,0.468033668504511,0.301,0.123,2.21063169321009e-72,"1","Abi3bp"
"Dchs1",1.57079129289799e-76,0.292967141983674,0.237,0.079,3.18305147592849e-72,"1","Dchs1"
"Twsg1",1.64021038118495e-76,0.349578513113395,0.442,0.249,3.32372231643318e-72,"1","Twsg1"
"Cd9",1.82352139283052e-76,0.385438489172738,0.495,0.295,3.69518375043178e-72,"1","Cd9"
"Ampd3",1.95059963302818e-76,0.268402123893516,0.159,0.034,3.95269509636831e-72,"1","Ampd3"
"Grem2",2.49407660799126e-76,0.390766949211358,0.291,0.111,5.05399683843349e-72,"1","Grem2"
"Epb41l4aos",2.57241023350673e-76,0.356228903547251,0.479,0.289,5.21273209717803e-72,"1","Epb41l4aos"
"Tmem100",3.82697368981582e-76,0.330741486718565,0.454,0.21,7.75497948504277e-72,"1","Tmem100"
"Ifngr1",6.35233586034743e-76,0.305159250916152,0.345,0.16,1.2872373387408e-71,"1","Ifngr1"
"Tmem176a",7.82030288383355e-76,0.455171795797853,0.799,0.509,1.58470617638003e-71,"1","Tmem176a"
"Iigp1",1.51801969145932e-75,1.32623529593336,0.288,0.112,3.07611510277316e-71,"1","Iigp1"
"Fam20a",1.56772053544978e-75,0.373313529390531,0.303,0.127,3.17682889303543e-71,"1","Fam20a"
"Bambi",1.7181570698579e-75,0.395619410545956,0.336,0.149,3.48167348636006e-71,"1","Bambi"
"Srgap3",2.38161711727228e-75,0.335130527457479,0.36,0.171,4.82610892644054e-71,"1","Srgap3"
"Clec14a",2.64702297370563e-75,0.347291002247692,0.254,0.092,5.3639273539171e-71,"1","Clec14a"
"Cadm4",3.49113316756289e-75,0.26433513435475,0.177,0.045,7.07443225074944e-71,"1","Cadm4"
"Gm26802",4.25583537542097e-75,0.725724375089013,0.469,0.269,8.62402480475305e-71,"1","Gm26802"
"Arf4",5.71913887888839e-75,0.335320691508665,0.73,0.507,1.15892630241794e-70,"1","Arf4"
"Rpl23",6.67689482396093e-75,0.349473633034369,0.988,0.898,1.35300596712744e-70,"1","Rpl23"
"Ddx50",2.12530088378186e-74,0.31757210078613,0.629,0.436,4.30670971089556e-70,"1","Ddx50"
"Hnrnph3",2.86631221217371e-74,0.304301658657822,0.633,0.434,5.8082950667488e-70,"1","Hnrnph3"
"Pmm1",3.98225148898782e-74,0.398916274301282,0.506,0.322,8.06963441728492e-70,"1","Pmm1"
"Pmp22",5.07803375397887e-74,0.43160017507709,0.511,0.32,1.02901275990628e-69,"1","Pmp22"
"Blvrb",7.61445981760317e-74,0.345750944513181,0.613,0.42,1.54299413743911e-69,"1","Blvrb"
"Gm20629",1.29914609604052e-73,0.72578169062709,0.452,0.258,2.63258964901651e-69,"1","Gm20629"
"Arnt2",2.00771561861831e-73,0.260183017936614,0.216,0.067,4.06843492956814e-69,"1","Arnt2"
"Rnd3",2.06699876596284e-73,0.33966116878637,0.377,0.185,4.18856629934709e-69,"1","Rnd3"
"Zcchc24",3.36765618288793e-73,0.294841140517131,0.382,0.193,6.82421848900411e-69,"1","Zcchc24"
"4930590L20Rik",3.87891797196191e-73,0.252795902800244,0.146,0.031,7.86023937838362e-69,"1","4930590L20Rik"
"Prickle2",9.17431654195109e-73,0.507308890538804,0.519,0.325,1.85908350406097e-68,"1","Prickle2"
"Fblim1",1.13222098205366e-72,0.276945589987983,0.315,0.13,2.29433259803353e-68,"1","Fblim1"
"Rpl17",3.08056076304456e-72,0.374273806293616,0.964,0.8,6.24244833023351e-68,"1","Rpl17"
"Aprt",9.46821903922164e-72,0.291952063580748,0.646,0.443,1.91863990610787e-67,"1","Aprt"
"Samd5",1.12082272508508e-71,0.329747311759921,0.213,0.067,2.2712351701124e-67,"1","Samd5"
"Egfr",1.34194765855137e-71,0.485394084082643,0.637,0.418,2.71932273528849e-67,"1","Egfr"
"Rps15a",1.72359136093232e-71,0.375114474806876,0.971,0.844,3.49268553379324e-67,"1","Rps15a"
"Gm13986",1.85525023769199e-71,0.263706116735597,0.157,0.036,3.75947908165905e-67,"1","Gm13986"
"S100a11",2.4214597115649e-71,0.269769406207385,0.642,0.435,4.90684595951511e-67,"1","S100a11"
"Egr1",5.40390551367609e-71,0.614670394004151,0.856,0.63,1.09504741329132e-66,"1","Egr1"
"Eif3e",1.06093055489654e-70,0.278664137023795,0.766,0.535,2.14986967644234e-66,"1","Eif3e"
"Spaca6",2.9286109051664e-70,0.469185392752133,0.509,0.324,5.93453713822919e-66,"1","Spaca6"
"Cyp2d22",3.79152991583563e-70,0.437975293814621,0.331,0.159,7.68315622144932e-66,"1","Cyp2d22"
"Dipk1b",3.99513773857094e-70,0.295725851887729,0.225,0.078,8.09574711344015e-66,"1","Dipk1b"
"Tjp1",1.54769083535089e-69,0.309073944501768,0.519,0.333,3.13624070875504e-65,"1","Tjp1"
"Colgalt2",2.92003499976188e-69,0.258081396413262,0.158,0.038,5.91715892351747e-65,"1","Colgalt2"
"Prr16",3.36533192656396e-69,0.405302061550287,0.181,0.05,6.81950861598922e-65,"1","Prr16"
"Sp100",3.38288982159493e-69,0.254437852515395,0.226,0.077,6.85508793447996e-65,"1","Sp100"
"Antxr2",3.48727842745808e-69,0.355353589531137,0.486,0.291,7.06662100540106e-65,"1","Antxr2"
"G0s2",4.06885045426684e-69,0.413361160905976,0.314,0.143,8.24511856052632e-65,"1","G0s2"
"Tgfbr1",7.04203733838707e-69,0.426267504846627,0.532,0.347,1.42699844625076e-64,"1","Tgfbr1"
"A4galt",8.36910397440386e-69,0.304269486366261,0.235,0.084,1.6959152293732e-64,"1","A4galt"
"Npr3",1.28043244235295e-68,0.386004109228472,0.23,0.081,2.59466830118402e-64,"1","Npr3"
"Dapk2",1.29245821462365e-68,0.265640963467678,0.102,0.014,2.61903732611337e-64,"1","Dapk2"
"Arhgef40",3.18682769404745e-68,0.301792531327078,0.352,0.174,6.45778763921775e-64,"1","Arhgef40"
"Rpl30",5.00116107834864e-68,0.321178379239858,0.973,0.841,1.01343528091657e-63,"1","Rpl30"
"Eid1",1.2471841940748e-67,0.303420021552961,0.662,0.469,2.52729405087317e-63,"1","Eid1"
"Klf4",1.2719027212877e-67,0.574917569058891,0.524,0.322,2.5773836744174e-63,"1","Klf4"
"Tpt1",1.36226053974395e-67,0.347178306453576,0.995,0.958,2.76048475773715e-63,"1","Tpt1"
"Zfp609",1.70976333057648e-67,0.321710793995488,0.612,0.413,3.46466441308018e-63,"1","Zfp609"
"Trps1",3.43108724106726e-67,0.288922942793151,0.677,0.46,6.9527551852987e-63,"1","Trps1"
"AW112010",3.67403501676321e-67,0.292959811377168,0.12,0.022,7.44506455796896e-63,"1","AW112010"
"Lrpap1",5.94478587466085e-67,0.309286838367508,0.62,0.432,1.20465140964128e-62,"1","Lrpap1"
"Fam49a",7.04058024394123e-67,0.336308036452508,0.345,0.171,1.42670318063225e-62,"1","Fam49a"
"Rpl13",1.07973107773424e-66,0.324594357328103,0.996,0.955,2.18796705592066e-62,"1","Rpl13"
"Mamdc2",1.18658344759919e-66,0.374990054140296,0.284,0.116,2.404492698215e-62,"1","Mamdc2"
"Ifi27l2a",1.65160694806294e-66,0.358073304492488,0.267,0.102,3.34681631955474e-62,"1","Ifi27l2a"
"Gadd45b",1.65629862695694e-66,0.759884488812033,0.569,0.378,3.35632353766555e-62,"1","Gadd45b"
"B2m",3.50843001262408e-66,0.253263999419733,0.596,0.407,7.10948257758144e-62,"1","B2m"
"Ntrk2",4.67841528351439e-66,0.32020923327389,0.241,0.087,9.48034073051356e-62,"1","Ntrk2"
"Snhg1",4.93126193195322e-66,0.285670472611152,0.614,0.421,9.99270917891001e-62,"1","Snhg1"
"Stat3",6.73663936822057e-66,0.431825022388832,0.745,0.508,1.36511260157622e-61,"1","Stat3"
"Zfp618",7.21843384903649e-66,0.273780753725085,0.584,0.396,1.46274343516875e-61,"1","Zfp618"
"Clstn2",9.97038297111341e-66,0.540517751451886,0.359,0.175,2.02039840526642e-61,"1","Clstn2"
"Reps2",1.06823852002392e-65,0.34035347909029,0.306,0.137,2.16467853697647e-61,"1","Reps2"
"Fnbp1",1.52790296622224e-65,0.250854888860956,0.379,0.202,3.09614257075274e-61,"1","Fnbp1"
"Zbtb46",2.78969734155099e-65,0.275214078035246,0.348,0.173,5.65304269291893e-61,"1","Zbtb46"
"Nfkb1",5.03554068611621e-65,0.637895391399764,0.55,0.367,1.02040196463459e-60,"1","Nfkb1"
"Tln2",5.20776005694214e-65,0.384758892787856,0.389,0.214,1.05530049793875e-60,"1","Tln2"
"Adcy5",5.41575962379004e-65,0.2539302316132,0.269,0.107,1.09744953016481e-60,"1","Adcy5"
"Nptn",6.08203523185966e-65,0.260832807253164,0.549,0.367,1.23246361938404e-60,"1","Nptn"
"Pura",7.6406790622029e-65,0.254301659234363,0.695,0.483,1.5483072051648e-60,"1","Pura"
"Ltbp2",9.92075834789465e-65,0.260398786208218,0.142,0.033,2.01034247161737e-60,"1","Ltbp2"
"Plscr4",3.91685324792414e-64,0.361316991769815,0.426,0.251,7.93711142159348e-60,"1","Plscr4"
"Nfic",6.9960177296478e-64,0.320930753487038,0.593,0.417,1.41767303273583e-59,"1","Nfic"
"Pde1a",1.68898240259391e-63,0.339505357154632,0.422,0.237,3.42255394061629e-59,"1","Pde1a"
"Fkbp7",3.43191252967312e-63,0.350888658689526,0.37,0.196,6.95442755012962e-59,"1","Fkbp7"
"Fgfr2",4.46162725087992e-63,0.257515970896472,0.628,0.439,9.04104146118307e-59,"1","Fgfr2"
"Msrb2",5.00877619261063e-63,0.428230355398815,0.403,0.239,1.01497840767062e-58,"1","Msrb2"
"Tagln2",5.8782582375289e-63,0.334376930231224,0.506,0.313,1.19117024925286e-58,"1","Tagln2"
"Cep112",1.1408482111646e-62,0.315461183288247,0.417,0.234,2.31181481510396e-58,"1","Cep112"
"Grasp",1.73571256727236e-62,0.394963666832476,0.401,0.235,3.51724794632072e-58,"1","Grasp"
"Gna12",1.94822670757484e-62,0.316382761005924,0.45,0.277,3.94788660022965e-58,"1","Gna12"
"Fgfr1",1.98172954804834e-62,0.319238750354804,0.334,0.168,4.01577675616516e-58,"1","Fgfr1"
"Poglut3",2.55768181461758e-62,0.304014632185552,0.355,0.186,5.18288642914106e-58,"1","Poglut3"
"Mylip",4.73758719530458e-62,0.311727821318388,0.319,0.156,9.60024669256521e-58,"1","Mylip"
"Psmb8",5.62914923254341e-62,0.282693185461101,0.326,0.161,1.1406908004826e-57,"1","Psmb8"
"Mapre2",6.83607622173759e-62,0.361110912293127,0.393,0.22,1.38526248557291e-57,"1","Mapre2"
"Olfr1033",1.33757214656363e-61,0.297949984552451,0.342,0.168,2.71045619779654e-57,"1","Olfr1033"
"Gaa",1.6123168095213e-61,0.300079209792014,0.448,0.281,3.26719878281395e-57,"1","Gaa"
"Tmem176b",1.67197520284132e-61,0.315693592362686,0.874,0.55,3.38809055103766e-57,"1","Tmem176b"
"Ecm1",2.98915539402914e-61,0.335227984144412,0.473,0.276,6.05722449046065e-57,"1","Ecm1"
"Tgfb2",3.14734897280789e-61,0.286412454740689,0.231,0.088,6.37778795849791e-57,"1","Tgfb2"
"Gucy1a2",3.96354852792811e-61,0.300512722144797,0.33,0.151,8.03173473699352e-57,"1","Gucy1a2"
"Plekha5",8.60732911606305e-61,0.273618644778584,0.5,0.323,1.74418917207902e-56,"1","Plekha5"
"Atf7",1.39929423260052e-60,0.261442857933649,0.505,0.33,2.83552983294169e-56,"1","Atf7"
"Meis1",1.53027228207389e-60,0.334820782249664,0.571,0.382,3.10094375239454e-56,"1","Meis1"
"Tspan6",2.05117216104191e-60,0.351518525087345,0.434,0.274,4.15649526713532e-56,"1","Tspan6"
"Hic1",2.53193201216759e-60,0.251726034338331,0.259,0.108,5.1307070294564e-56,"1","Hic1"
"Gnai1",2.55687492065911e-60,0.483660635713033,0.505,0.328,5.18125133922362e-56,"1","Gnai1"
"Clic4",2.58437510247813e-60,0.308622967167618,0.51,0.316,5.23697770766169e-56,"1","Clic4"
"Rpl8",4.08892337959631e-60,0.306790299185166,0.98,0.853,8.28579433641396e-56,"1","Rpl8"
"Sat1",6.07569859682008e-60,0.395786494353718,0.432,0.258,1.23117956365962e-55,"1","Sat1"
"2600014E21Rik",6.12449148182544e-60,0.272252568752985,0.128,0.029,1.24106695387711e-55,"1","2600014E21Rik"
"Sh3rf1",6.87844446095409e-60,0.357924343001649,0.502,0.318,1.39384798556774e-55,"1","Sh3rf1"
"Flnc",8.13632269733487e-60,0.333363480571766,0.269,0.115,1.64874443138794e-55,"1","Flnc"
"Rps13",1.03386711615702e-59,0.311052048036859,0.965,0.823,2.09502832418059e-55,"1","Rps13"
"Grk3",1.41539036125303e-59,0.275629065485998,0.279,0.123,2.86814702804315e-55,"1","Grk3"
"Myo1f",1.83824593712506e-59,0.281209041394448,0.204,0.071,3.72502156699021e-55,"1","Myo1f"
"Tmed3",2.27120915404657e-59,0.281187947112624,0.621,0.44,4.60237822975998e-55,"1","Tmed3"
